mascara_id,ventas_2022,ventas_2023,tendencia_busquedas,lanzamiento_pelicula,redes_sociales,precio,categoria,nombre_mascara,clasificacion,distancia_esperada
2704,22411,14635,0.3435847690148873,0,7156,406.10286247846307,terror,Máscara Terror 2704,A,10
2705,20037,37681,0.8222339546597911,0,19642,2725.462543819206,harrypotter,Máscara Harry Potter 2705,A,10
2706,6208,11739,0.14531691698988775,1,14643,1175.3731251864886,terror,Máscara Terror 2706,C,50
2707,24047,3952,0.9268826032755776,0,13977,2750.75892222154,harrypotter,Máscara Harry Potter 2707,A,10
2708,19341,3048,0.5443052414714611,0,18520,2244.3466192179303,harrypotter,Máscara Harry Potter 2708,B,25
2709,8716,17114,0.6325751728234991,0,7427,1566.82219163899,harrypotter,Máscara Harry Potter 2709,C,50
2710,14626,34112,0.42323798131169177,1,22816,1215.9263009701074,harrypotter,Máscara Harry Potter 2710,B,25
2711,6819,16348,0.5798493045013389,1,1376,2490.838388906175,harrypotter,Máscara Harry Potter 2711,C,50
2712,9195,29970,0.2626223347043637,0,47653,1984.5861545197445,harrypotter,Máscara Harry Potter 2712,C,50
2713,11453,25992,0.8820340347319711,0,8801,1576.1056417795085,anime,Máscara Anime 2713,B,25
2714,22598,32744,0.10552125728430656,1,48124,2466.957289339596,anime,Máscara Anime 2714,A,10
2715,9758,7126,0.7071454968769578,0,30144,955.6837938418573,harrypotter,Máscara Harry Potter 2715,C,50
2716,18597,30032,0.3858736735481171,0,39865,1751.1493438148718,disney,Máscara Disney 2716,B,25
2717,2324,15305,0.6423281088123458,0,47577,1826.7828565185287,harrypotter,Máscara Harry Potter 2717,C,50
2718,10385,38590,0.3548706788780086,0,20948,2579.7070169647436,anime,Máscara Anime 2718,B,25
2719,6678,5274,0.9531054924029054,0,1191,1876.2707892247163,terror,Máscara Terror 2719,C,50
2720,20344,26639,0.11908234438898335,0,23972,2845.5113961391316,superheroe,Máscara Superheroe 2720,A,10
2721,17477,38162,0.32891106959412403,0,38847,1359.8437641672763,politicos,Máscara Político 2721,B,25
2722,7989,12330,0.49456266940358695,0,5290,1332.9788700781078,anime,Máscara Anime 2722,C,50
2723,20283,6870,0.39643679381321506,0,46663,845.7510841315711,superheroe,Máscara Superheroe 2723,A,10
2724,16962,9278,0.8979828322378103,1,12745,2171.4960768198357,superheroe,Máscara Superheroe 2724,B,25
2725,15003,30143,0.1727134197402453,0,8504,2131.929469171482,politicos,Máscara Político 2725,B,25
2726,1562,28332,0.3264816924423153,1,34313,1280.1297960617965,politicos,Máscara Político 2726,C,50
2727,9562,32693,0.18781372396262141,0,21430,1437.3834350174404,harrypotter,Máscara Harry Potter 2727,C,50
2728,18652,18814,0.786273617386146,0,43777,2819.6688764546193,superheroe,Máscara Superheroe 2728,B,25
2729,2469,33611,0.9208776147760865,0,7264,377.6183920804697,disney,Máscara Disney 2729,C,50
2730,17717,33891,0.5501372532987735,0,22197,392.09493711667346,politicos,Máscara Político 2730,B,25
2731,5222,10682,0.3476344914357558,0,16394,198.4746989018622,terror,Máscara Terror 2731,C,50
2732,24888,32785,0.8688959414403473,0,6748,458.9371647619887,anime,Máscara Anime 2732,A,10
2733,7288,13355,0.6628638226032728,1,7869,245.67535607976424,disney,Máscara Disney 2733,C,50
2734,19677,7851,0.17185332339261428,1,17137,987.8733381070106,disney,Máscara Disney 2734,B,25
2735,18632,39739,0.9400443817324996,0,45295,701.385060482422,politicos,Máscara Político 2735,B,25
2736,6451,29114,0.19608527140600795,0,45188,1436.602444908304,harrypotter,Máscara Harry Potter 2736,C,50
2737,19550,15847,0.20076480794912488,0,15199,1886.6136558842038,anime,Máscara Anime 2737,B,25
2738,3912,13242,0.8046739548892929,0,11260,1295.7736482663315,disney,Máscara Disney 2738,C,50
2739,15240,33651,0.14166421255938547,0,15373,1912.3266503031973,politicos,Máscara Político 2739,B,25
2740,7193,11981,0.15580575521905118,1,9287,643.3464938224038,terror,Máscara Terror 2740,C,50
2741,17691,15913,0.982197943873066,0,39633,1721.867299960547,politicos,Máscara Político 2741,B,25
2742,7679,7687,0.14065495257231897,0,1983,2373.080968260184,terror,Máscara Terror 2742,C,50
2743,5992,18812,0.1763369818767577,0,26319,2636.6371003711392,harrypotter,Máscara Harry Potter 2743,C,50
2744,5521,29716,0.8567530984861202,0,37710,2016.1191910491361,superheroe,Máscara Superheroe 2744,C,50
2745,5208,20822,0.33174275847181767,0,20005,1150.1551677081677,politicos,Máscara Político 2745,C,50
2746,13686,18978,0.24173437660661848,1,14518,2705.2060307323973,terror,Máscara Terror 2746,B,25
2747,23438,5702,0.19074194680396478,0,27141,2503.221952140155,superheroe,Máscara Superheroe 2747,A,10
2748,8249,25260,0.1933978970524293,0,35340,1760.9962163523744,disney,Máscara Disney 2748,C,50
2749,18228,23595,0.475767472533115,1,44052,2347.431507584484,terror,Máscara Terror 2749,B,25
2750,18906,10320,0.6387836740649234,0,17589,2609.3171301351467,politicos,Máscara Político 2750,B,25
2751,9805,31607,0.9129803913195709,0,39688,2075.2411128772833,terror,Máscara Terror 2751,C,50
2752,2567,11318,0.38097790858245895,0,2408,2361.334302591028,politicos,Máscara Político 2752,C,50
2753,21566,36252,0.7739962751383317,0,12524,906.6820132772996,superheroe,Máscara Superheroe 2753,A,10
2754,12216,5418,0.3244805480316342,1,39885,822.9473010785823,anime,Máscara Anime 2754,B,25
2755,8883,39164,0.6496402873381866,1,14449,1412.1032760629223,disney,Máscara Disney 2755,C,50
2756,17361,10655,0.513348675332765,0,12515,309.9462221989893,anime,Máscara Anime 2756,B,25
2757,24477,12603,0.15148927890364017,0,13018,2527.3617042094415,terror,Máscara Terror 2757,A,10
2758,15904,8918,0.4343762422681904,0,5043,2197.9795453985007,terror,Máscara Terror 2758,B,25
2759,6522,12070,0.7904447228382278,0,32852,1832.6122341255925,politicos,Máscara Político 2759,C,50
2760,15375,37513,0.37480397309545044,0,36324,1533.5647311620296,superheroe,Máscara Superheroe 2760,B,25
2761,5502,31652,0.5018084435657338,0,17261,1650.310122708931,disney,Máscara Disney 2761,C,50
2762,13082,29807,0.10389857411509473,0,41241,2462.4291085210184,harrypotter,Máscara Harry Potter 2762,B,25
2763,14788,31359,0.16868966805345892,0,38689,2865.563608675083,terror,Máscara Terror 2763,B,25
2764,22062,19758,0.3273905669773436,0,26494,1285.6314129557525,disney,Máscara Disney 2764,A,10
2765,23767,26835,0.4273050648387354,0,36957,2302.5363691264038,politicos,Máscara Político 2765,A,10
2766,8301,5253,0.7728565149603862,1,40346,2664.294924992563,anime,Máscara Anime 2766,C,50
2767,8329,18116,0.5280047318116715,1,34127,958.8327131228054,harrypotter,Máscara Harry Potter 2767,C,50
2768,8202,18573,0.9408080368379326,1,9168,765.901774314942,anime,Máscara Anime 2768,C,50
2769,3663,7672,0.6904172132772274,0,38493,1877.595659713253,anime,Máscara Anime 2769,C,50
2770,16258,28753,0.8852228395549363,1,38923,632.0033744136772,politicos,Máscara Político 2770,B,25
2771,4277,9008,0.5693414125572023,0,17928,1536.9024703059883,harrypotter,Máscara Harry Potter 2771,C,50
2772,14293,8555,0.5832559300047807,0,35611,2843.8785208603103,politicos,Máscara Político 2772,B,25
2773,20363,18814,0.9600487693478083,0,42774,2548.6127213772234,politicos,Máscara Político 2773,A,10
2774,20273,12969,0.7692119271131855,0,44041,2462.986941204043,anime,Máscara Anime 2774,A,10
2775,10887,35491,0.4123086430299988,0,25715,676.2291735472759,terror,Máscara Terror 2775,B,25
2776,9631,32074,0.8991810497975198,0,37550,2089.309593156668,harrypotter,Máscara Harry Potter 2776,C,50
2777,11150,32684,0.9498967516888168,1,13922,810.7947276999544,superheroe,Máscara Superheroe 2777,B,25
2778,6217,38185,0.3782742092566346,0,5565,354.10143686958054,politicos,Máscara Político 2778,C,50
2779,13071,8617,0.22735410994520294,1,38014,476.5687195460828,anime,Máscara Anime 2779,B,25
2780,21753,8815,0.5966526153531742,1,3287,1438.8883844548177,terror,Máscara Terror 2780,A,10
2781,4344,7477,0.38217110221820416,0,27978,226.64368865934648,harrypotter,Máscara Harry Potter 2781,C,50
2782,10703,31496,0.2857592664033883,0,41260,272.69624185046314,superheroe,Máscara Superheroe 2782,B,25
2783,3129,4106,0.20084988558714761,0,12786,862.2310083659172,disney,Máscara Disney 2783,C,50
2784,7823,18499,0.5804767116488783,1,37359,2405.6337591677407,disney,Máscara Disney 2784,C,50
2785,12440,17995,0.6732697435081975,1,18649,2653.2741070715883,disney,Máscara Disney 2785,B,25
2786,10916,29457,0.8569298976686457,0,33076,467.06662803601876,harrypotter,Máscara Harry Potter 2786,B,25
2787,20765,29705,0.8121683213420047,0,7953,2614.225020772755,superheroe,Máscara Superheroe 2787,A,10
2788,7865,36126,0.34770978293101273,0,49299,453.16888867548096,politicos,Máscara Político 2788,C,50
2789,4638,23663,0.7984002180224083,0,36965,1718.5608112239022,anime,Máscara Anime 2789,C,50
2790,7322,39546,0.45611339753650526,0,21526,2215.9944356513565,terror,Máscara Terror 2790,C,50
2791,9608,6031,0.6722234769391118,0,19344,2756.139614435067,anime,Máscara Anime 2791,C,50
2792,24504,33164,0.3788233346079919,0,26981,257.5642632046438,superheroe,Máscara Superheroe 2792,A,10
2793,17412,29056,0.9104914946982117,0,11461,2635.906076037212,terror,Máscara Terror 2793,B,25
2794,2561,6605,0.23709862465274611,0,9200,2619.0760878961323,disney,Máscara Disney 2794,C,50
2795,6376,35230,0.6677143011926193,0,26743,1411.4923717841386,harrypotter,Máscara Harry Potter 2795,C,50
2796,1358,9741,0.2688198307171925,1,46259,1321.3624002892009,anime,Máscara Anime 2796,C,50
2797,9131,9436,0.9888779412634205,0,33565,816.193163230038,harrypotter,Máscara Harry Potter 2797,C,50
2798,22370,14055,0.9353114734915821,0,13706,1768.4687598183348,politicos,Máscara Político 2798,A,10
2799,12008,22442,0.5777970495018345,1,42377,588.2006174090857,harrypotter,Máscara Harry Potter 2799,B,25
2800,13109,24694,0.6926080986228499,0,18145,1357.1460926268264,politicos,Máscara Político 2800,B,25
2801,21652,19085,0.6914910595002315,1,8818,2703.6883894330235,superheroe,Máscara Superheroe 2801,A,10
2802,4430,19284,0.5743422626545066,0,18604,1811.7602572287792,superheroe,Máscara Superheroe 2802,C,50
2803,10722,33754,0.388422325771438,0,31152,1775.4053161692837,disney,Máscara Disney 2803,B,25
2804,10336,35512,0.5006722464733302,0,23411,2054.362425121675,anime,Máscara Anime 2804,B,25
2805,10283,38412,0.7846466294195542,0,48617,227.5351469042066,politicos,Máscara Político 2805,B,25
2806,10532,31257,0.17462772757558198,0,32373,1055.2626438281864,anime,Máscara Anime 2806,B,25
2807,12209,27904,0.3989659487460324,1,39142,1632.8387845232694,disney,Máscara Disney 2807,B,25
2808,19592,34596,0.5505340171724302,1,42689,2851.291926796486,politicos,Máscara Político 2808,B,25
2809,13369,11745,0.4545037273507663,1,13360,2440.0224401087744,harrypotter,Máscara Harry Potter 2809,B,25
2810,11944,8581,0.5619548941590364,0,24466,1926.3758671862313,terror,Máscara Terror 2810,B,25
2811,12139,15922,0.22321523523649164,0,31750,741.1244958644575,disney,Máscara Disney 2811,B,25
2812,5128,24949,0.6802343824014518,0,39627,856.9403990781398,harrypotter,Máscara Harry Potter 2812,C,50
2813,8493,18272,0.3571045575799945,0,22194,1348.848380031887,superheroe,Máscara Superheroe 2813,C,50
2814,12273,20638,0.9803687266700426,0,44179,2174.729751848126,harrypotter,Máscara Harry Potter 2814,B,25
2815,23302,39519,0.6948467894086587,0,16614,2004.6610280648574,superheroe,Máscara Superheroe 2815,A,10
2816,20209,15416,0.7770263549429833,0,9549,1643.5889945388813,politicos,Máscara Político 2816,A,10
2817,23740,14746,0.845869862520663,0,19854,1625.1412701309848,disney,Máscara Disney 2817,A,10
2818,4930,6051,0.5268402499049802,0,28185,587.7542689365982,politicos,Máscara Político 2818,C,50
2819,24197,37231,0.5411753226715746,0,10155,793.2491568957844,anime,Máscara Anime 2819,A,10
2820,19084,36036,0.9659578904193663,1,28236,1560.9682872123499,harrypotter,Máscara Harry Potter 2820,B,25
2821,4338,38010,0.46583934796810933,0,13878,370.601441670462,politicos,Máscara Político 2821,C,50
2822,23858,26440,0.48835247676563354,0,16585,794.7717223596669,harrypotter,Máscara Harry Potter 2822,A,10
2823,15116,35685,0.2495953951626511,1,13178,162.16666988436964,terror,Máscara Terror 2823,B,25
2824,3178,24735,0.33053340059059966,0,40344,1915.6987319786724,harrypotter,Máscara Harry Potter 2824,C,50
2825,23707,29543,0.6903870443960428,0,22599,1171.0429806278894,anime,Máscara Anime 2825,A,10
2826,5523,18606,0.10952835761712189,0,48328,1237.4424126370814,disney,Máscara Disney 2826,C,50
2827,21074,14555,0.9611899242947994,1,3644,2484.0490388387243,terror,Máscara Terror 2827,A,10
2828,4648,34142,0.7605010629791658,1,2539,2990.0458201979823,superheroe,Máscara Superheroe 2828,C,50
2829,7534,24651,0.9697349172888972,0,37209,162.2874016693413,anime,Máscara Anime 2829,C,50
2830,7376,20614,0.7482509733912825,1,10590,2279.745666973423,superheroe,Máscara Superheroe 2830,C,50
2831,3490,26952,0.21273587018015977,0,12303,1493.7413180250016,superheroe,Máscara Superheroe 2831,C,50
2832,19534,29451,0.5487353721815876,1,9519,249.28966944771173,anime,Máscara Anime 2832,B,25
2833,4150,27802,0.9819804399897091,1,40004,1506.3792274572318,disney,Máscara Disney 2833,C,50
2834,20044,11488,0.8134887476907308,0,36097,237.02441968683797,politicos,Máscara Político 2834,A,10
2835,15749,13049,0.4427767688780214,0,47082,728.8238890773914,politicos,Máscara Político 2835,B,25
2836,13673,33103,0.5557909248738812,1,39340,2159.159357097415,disney,Máscara Disney 2836,B,25
2837,21832,15576,0.43867485245301385,0,22627,2665.254974771049,superheroe,Máscara Superheroe 2837,A,10
2838,18630,16530,0.4232353686843876,0,10329,677.3308217411636,disney,Máscara Disney 2838,B,25
2839,21683,36156,0.5986914269460064,0,39188,1170.874107975964,harrypotter,Máscara Harry Potter 2839,A,10
2840,10816,10028,0.5980443292726417,0,39886,786.8249940515661,anime,Máscara Anime 2840,B,25
2841,23453,26142,0.6318354037324199,0,41837,1221.7016571701338,disney,Máscara Disney 2841,A,10
2842,11312,36216,0.1477450769775397,0,22272,2369.166771062787,harrypotter,Máscara Harry Potter 2842,B,25
2843,13326,30612,0.1273732255648054,0,21275,335.50438253892025,terror,Máscara Terror 2843,B,25
2844,2763,9306,0.14100221239450733,0,18696,1357.327066671295,politicos,Máscara Político 2844,C,50
2845,10955,35713,0.4899249421524081,0,12107,1881.8754844126083,politicos,Máscara Político 2845,B,25
2846,22893,33939,0.9368991551898681,0,35312,2211.5031671375073,disney,Máscara Disney 2846,A,10
2847,24379,27077,0.34797700895778266,0,18061,2604.6139181003846,terror,Máscara Terror 2847,A,10
2848,24255,39866,0.16078980752663632,1,43490,2006.7807258982098,anime,Máscara Anime 2848,A,10
2849,9292,21799,0.4070273144784634,0,44440,310.95321625300585,disney,Máscara Disney 2849,C,50
2850,3832,2829,0.6707990892461939,0,21395,733.8735595634075,politicos,Máscara Político 2850,C,50
2851,17712,13608,0.31916320881725335,0,21212,1306.7705442044758,harrypotter,Máscara Harry Potter 2851,B,25
2852,10974,5527,0.2890551245210685,0,24616,2433.459200406026,anime,Máscara Anime 2852,B,25
2853,12133,3549,0.6206017110596901,0,34198,319.6344896935025,terror,Máscara Terror 2853,B,25
2854,1819,36983,0.6179414760350482,1,15490,2650.6751121744255,politicos,Máscara Político 2854,C,50
2855,15431,3961,0.15561091260344043,0,41799,2188.9629481945494,disney,Máscara Disney 2855,B,25
2856,24016,16203,0.1394837244123457,1,37567,2308.4361710328526,politicos,Máscara Político 2856,A,10
2857,8266,18722,0.7102414789737465,1,45590,1015.8336658172018,anime,Máscara Anime 2857,C,50
2858,12135,9303,0.9263407265386767,0,32424,2200.382048497082,politicos,Máscara Político 2858,B,25
2859,4392,16422,0.8825454686112412,0,37795,2030.4383612226993,disney,Máscara Disney 2859,C,50
2860,7643,29502,0.7741144701333695,0,43031,2351.949362803084,anime,Máscara Anime 2860,C,50
2861,22532,9913,0.3597312640289134,0,27794,335.65354902031777,terror,Máscara Terror 2861,A,10
2862,7562,34704,0.43685830130640846,1,49169,2676.0187973890797,superheroe,Máscara Superheroe 2862,C,50
2863,19001,34508,0.8342376681433928,0,23090,1272.2316924815163,politicos,Máscara Político 2863,B,25
2864,16396,5199,0.9750518409527928,0,37904,1259.2264666634724,politicos,Máscara Político 2864,B,25
2865,21508,27412,0.4332367690769384,0,21655,2741.1465545769124,superheroe,Máscara Superheroe 2865,A,10
2866,5475,36381,0.8249633566019309,1,21943,2717.1136689605546,superheroe,Máscara Superheroe 2866,C,50
2867,21850,35811,0.8648291361736538,1,13298,551.0016741052532,disney,Máscara Disney 2867,A,10
2868,21357,2112,0.6181942050034696,1,36598,590.2285141143338,harrypotter,Máscara Harry Potter 2868,A,10
2869,18072,27182,0.35949254685407783,0,43939,1451.788999572925,politicos,Máscara Político 2869,B,25
2870,13172,34244,0.6005265837215733,0,19334,607.366192836927,politicos,Máscara Político 2870,B,25
2871,10235,25436,0.136410994520735,0,5379,1549.4579951532994,disney,Máscara Disney 2871,B,25
2872,24762,22503,0.5383178484095067,0,34141,2400.1639453006374,terror,Máscara Terror 2872,A,10
2873,19919,35924,0.20998418720964968,1,22592,924.4076935178296,harrypotter,Máscara Harry Potter 2873,B,25
2874,16297,33764,0.5038997861012208,0,44126,1014.0259685469089,politicos,Máscara Político 2874,B,25
2875,17751,19694,0.7740228663169088,0,35004,839.0228051211207,disney,Máscara Disney 2875,B,25
2876,20878,16511,0.8348182100829742,0,36288,997.2016386904756,superheroe,Máscara Superheroe 2876,A,10
2877,7012,31210,0.598864252477691,1,5915,2171.2693854451304,superheroe,Máscara Superheroe 2877,C,50
2878,12853,26903,0.257937446200331,0,12199,2824.5456310784994,harrypotter,Máscara Harry Potter 2878,B,25
2879,19998,35295,0.9636016694055708,1,12209,2794.869807838619,harrypotter,Máscara Harry Potter 2879,B,25
2880,14967,24497,0.2546838061172923,0,31702,505.63287276013716,anime,Máscara Anime 2880,B,25
2881,4151,5526,0.995115440722756,0,44780,2856.4585645985576,harrypotter,Máscara Harry Potter 2881,C,50
2882,6778,32060,0.6440077383095979,0,35488,1982.0215920903693,anime,Máscara Anime 2882,C,50
2883,20703,32852,0.14112894660970798,1,15414,2655.7897823810094,superheroe,Máscara Superheroe 2883,A,10
2884,22983,9835,0.17250165019192296,0,41597,542.2931654784325,terror,Máscara Terror 2884,A,10
2885,4713,38804,0.7920806848092187,1,8501,2632.914402472702,anime,Máscara Anime 2885,C,50
2886,11931,26436,0.8428695409675815,0,40306,889.8087524997077,politicos,Máscara Político 2886,B,25
2887,13878,4077,0.95137886887378,1,35050,2556.9039537610392,harrypotter,Máscara Harry Potter 2887,B,25
2888,2401,18579,0.5567839225413241,0,9234,1876.468440753045,terror,Máscara Terror 2888,C,50
2889,2349,34233,0.7910473278790312,1,48932,2573.276768966322,disney,Máscara Disney 2889,C,50
2890,22532,7721,0.7004805337954825,0,39203,968.4000803756421,politicos,Máscara Político 2890,A,10
2891,7341,34821,0.8065770639930188,0,4272,661.4856639167656,disney,Máscara Disney 2891,C,50
2892,6793,10357,0.9631704810947882,0,5796,1327.5839260255802,superheroe,Máscara Superheroe 2892,C,50
2893,5757,36390,0.7214372484777248,1,22344,826.5425953829449,superheroe,Máscara Superheroe 2893,C,50
2894,1765,11250,0.7564004461253435,0,13240,2096.374197813044,terror,Máscara Terror 2894,C,50
2895,20755,26007,0.6292249520644182,0,12463,1797.4460812255602,politicos,Máscara Político 2895,A,10
2896,14740,29813,0.6900188406678022,0,20786,1904.7282536904083,superheroe,Máscara Superheroe 2896,B,25
2897,23821,10294,0.6174396681822769,1,19285,1645.2530450559286,disney,Máscara Disney 2897,A,10
2898,16020,16071,0.8656517065250343,0,18965,2131.493721142415,superheroe,Máscara Superheroe 2898,B,25
2899,14526,29895,0.5956497559669542,0,41846,2340.634543642969,terror,Máscara Terror 2899,B,25
2900,21627,35482,0.746189651807633,0,7184,1049.134001144824,harrypotter,Máscara Harry Potter 2900,A,10
2901,4525,14965,0.26955640502749983,0,12048,2251.1278933878057,politicos,Máscara Político 2901,C,50
2902,10963,36941,0.4528513487945782,0,10654,2234.411447335946,politicos,Máscara Político 2902,B,25
2903,11178,18961,0.48949832517677994,0,46251,1479.5975259602953,anime,Máscara Anime 2903,B,25
2904,17027,13924,0.5590913244235388,0,48271,152.8096865048933,superheroe,Máscara Superheroe 2904,B,25
2905,22208,14265,0.2530395528133753,0,31627,2937.569226044578,politicos,Máscara Político 2905,A,10
2906,6938,3462,0.20894453845976868,0,15684,2960.2525485397045,superheroe,Máscara Superheroe 2906,C,50
2907,16771,4246,0.28692982258611566,0,23668,1963.6974824671208,harrypotter,Máscara Harry Potter 2907,B,25
2908,20169,23804,0.21535467720846674,0,38017,2775.5096462327188,terror,Máscara Terror 2908,A,10
2909,13143,19379,0.739334518025633,1,28337,2149.510690819004,politicos,Máscara Político 2909,B,25
2910,16419,25297,0.917315380136776,0,21392,2933.7257117117615,anime,Máscara Anime 2910,B,25
2911,2090,21710,0.8542921536281952,0,22128,1470.3280637195294,anime,Máscara Anime 2911,C,50
2912,23833,9949,0.8874094203446697,0,9412,796.5617625557957,anime,Máscara Anime 2912,A,10
2913,13383,2350,0.9995681702501583,0,34423,1468.0570432102463,anime,Máscara Anime 2913,B,25
2914,19473,28892,0.7481912162663674,0,27263,1791.5917315825989,disney,Máscara Disney 2914,B,25
2915,1760,30869,0.5850699320098707,0,3494,1879.7669624591601,anime,Máscara Anime 2915,C,50
2916,18181,20660,0.3407514058137292,0,1323,1635.995794688036,harrypotter,Máscara Harry Potter 2916,B,25
2917,5651,28905,0.41116455404355845,0,43047,472.7520513626041,politicos,Máscara Político 2917,C,50
2918,6167,12550,0.9754479043282165,1,32746,868.5162762519944,terror,Máscara Terror 2918,C,50
2919,23219,26397,0.6402438127051033,1,28201,537.2662834017365,harrypotter,Máscara Harry Potter 2919,A,10
2920,18106,14825,0.2510234043287446,1,21634,1756.315996953362,superheroe,Máscara Superheroe 2920,B,25
2921,14826,17584,0.7152263136992396,1,32153,1437.1674657808837,disney,Máscara Disney 2921,B,25
2922,16209,25626,0.6234825033759859,0,36365,2604.934573455998,disney,Máscara Disney 2922,B,25
2923,16793,31477,0.5473832097621353,0,13470,1425.0719254654039,harrypotter,Máscara Harry Potter 2923,B,25
2924,7922,6340,0.36253872130226816,0,15081,1686.49583853617,anime,Máscara Anime 2924,C,50
2925,13110,6206,0.8778485038675382,0,46051,1294.259191598611,disney,Máscara Disney 2925,B,25
2926,4206,17012,0.9381632951916138,1,23815,655.8248815424008,harrypotter,Máscara Harry Potter 2926,C,50
2927,22136,27150,0.6637723441915029,0,29485,2278.9924244364515,terror,Máscara Terror 2927,A,10
2928,15336,26325,0.25166138887774386,0,34296,1689.630432168254,disney,Máscara Disney 2928,B,25
2929,7941,20659,0.6182716043379776,0,1257,1106.3693944904755,harrypotter,Máscara Harry Potter 2929,C,50
2930,11394,4357,0.8577085821775037,0,40991,2111.4996447128633,politicos,Máscara Político 2930,B,25
2931,13576,35056,0.7572400513322111,0,45463,1019.4444617214631,anime,Máscara Anime 2931,B,25
2932,11050,23573,0.22947446993707196,1,22906,1890.1122582942094,terror,Máscara Terror 2932,B,25
2933,24587,1923,0.27572362684772306,0,30201,632.1781180777075,anime,Máscara Anime 2933,A,10
2934,8787,8825,0.49300265584965997,0,25015,1566.030788366718,superheroe,Máscara Superheroe 2934,C,50
2935,21727,19038,0.532370848503495,0,44356,2061.14219250693,anime,Máscara Anime 2935,A,10
2936,23246,4984,0.9526154734123373,0,12632,1237.032664579782,disney,Máscara Disney 2936,A,10
2937,22388,4094,0.8523737828490695,0,47106,469.3676259858594,anime,Máscara Anime 2937,A,10
2938,24281,10228,0.1479193984057257,1,17486,542.2686660822524,harrypotter,Máscara Harry Potter 2938,A,10
2939,9228,10489,0.8137759213714366,0,20287,2372.2039954705756,superheroe,Máscara Superheroe 2939,C,50
2940,24745,34876,0.37690937579756356,0,17878,1740.6106210146543,disney,Máscara Disney 2940,A,10
2941,7064,22863,0.2755217907886397,0,45392,2878.2505738464756,harrypotter,Máscara Harry Potter 2941,C,50
2942,8251,20247,0.48849124569792546,1,8133,2664.8444042859405,terror,Máscara Terror 2942,C,50
2943,4341,7618,0.4299074983458563,0,49135,1962.6997996353407,politicos,Máscara Político 2943,C,50
2944,17626,32351,0.3944280962021294,0,43055,2155.833993727916,harrypotter,Máscara Harry Potter 2944,B,25
2945,12485,22117,0.6559876545809089,0,2173,1159.2474703024536,terror,Máscara Terror 2945,B,25
2946,16325,10107,0.4073429114277396,1,13658,2079.804083432917,harrypotter,Máscara Harry Potter 2946,B,25
2947,11520,10417,0.2937023087359777,1,9440,2158.4557775854355,superheroe,Máscara Superheroe 2947,B,25
2948,11193,30490,0.623566435196099,0,40324,1428.2116782238293,terror,Máscara Terror 2948,B,25
2949,20859,17629,0.17334743521295917,1,28839,1391.2800566475794,disney,Máscara Disney 2949,A,10
2950,13697,38157,0.1274627916441481,0,14463,2677.9758294932803,terror,Máscara Terror 2950,B,25
2951,17845,18557,0.7969107723418474,0,44464,2074.6368347571297,politicos,Máscara Político 2951,B,25
2952,8373,35155,0.7301159981489115,0,29027,1382.3200280309393,terror,Máscara Terror 2952,C,50
2953,19034,36773,0.5444337028696818,0,42923,1650.7798789538049,politicos,Máscara Político 2953,B,25
2954,15724,20225,0.4125752176051978,0,49073,2507.9366020242423,politicos,Máscara Político 2954,B,25
2955,24020,28733,0.8746229653289268,0,35232,1100.6335600357665,disney,Máscara Disney 2955,A,10
2956,7733,13366,0.47510799810242876,0,32940,2009.0090552538536,anime,Máscara Anime 2956,C,50
2957,7526,30873,0.9745675114175778,0,10554,520.6978858506654,anime,Máscara Anime 2957,C,50
2958,23278,31658,0.7062312059671166,0,15659,1365.3220652036593,disney,Máscara Disney 2958,A,10
2959,7195,18935,0.5601341917162012,1,23551,2618.284877035669,politicos,Máscara Político 2959,C,50
2960,20812,1994,0.18025531043553628,0,26094,285.21411967943186,terror,Máscara Terror 2960,A,10
2961,9016,7208,0.7464503866955489,0,10323,298.396724173389,harrypotter,Máscara Harry Potter 2961,C,50
2962,6475,19121,0.48545796955097165,0,40969,1452.113553694547,terror,Máscara Terror 2962,C,50
2963,6151,26793,0.9378891827174017,0,28238,2384.3178563207725,harrypotter,Máscara Harry Potter 2963,C,50
2964,4466,29429,0.6873013139478666,0,48433,1477.2811679915526,superheroe,Máscara Superheroe 2964,C,50
2965,19158,4076,0.2346826200474627,0,41021,2932.721440941052,harrypotter,Máscara Harry Potter 2965,B,25
2966,2357,3167,0.320904272067471,0,30967,1961.7258328901662,disney,Máscara Disney 2966,C,50
2967,23557,3029,0.5200284643075318,1,10675,2867.267309261006,anime,Máscara Anime 2967,A,10
2968,1039,19353,0.21441666860960096,0,46793,2885.6016476371215,superheroe,Máscara Superheroe 2968,C,50
2969,21771,19427,0.6768816293372653,0,40437,2981.065378717145,politicos,Máscara Político 2969,A,10
2970,4201,24084,0.6620220038310484,0,43470,975.424980383279,disney,Máscara Disney 2970,C,50
2971,23859,3839,0.46797273501734615,0,18592,2511.4105605656296,superheroe,Máscara Superheroe 2971,A,10
2972,13693,37226,0.14422656531679576,1,36059,2250.9107715215523,politicos,Máscara Político 2972,B,25
2973,10138,35439,0.5331348069202975,1,27083,252.39178463826602,harrypotter,Máscara Harry Potter 2973,B,25
2974,22525,18292,0.9894898269955368,0,46898,826.1838684823979,terror,Máscara Terror 2974,A,10
2975,4777,4093,0.5099183701342375,0,41709,2430.7661966922433,politicos,Máscara Político 2975,C,50
